Time,x_ego,y_ego,velocity,acceleration,action,x_ped,y_ped
0,11.8,15.9,5,0,1,15.5,29.9
0.0333333333333333,11.8,16.0666076888419,4.99642261439338,-0.0035773856066168,1,15.3694444444444,29.9
0.0666666666666667,11.8,16.2330926531145,4.99264756783477,-0.00377504655861216,1,15.2444444444444,29.9
0.1,11.8,16.399449296924,4.98873130122091,-0.00391626661385835,1,15.125,29.9
0.133333333333333,11.8,16.5656736245138,4.98471426828108,-0.00401703293983147,1,15.0111111111111,29.9
0.166666666666667,11.8,16.7317627870126,4.98062546389497,-0.00408880438611448,1,14.9027777777778,29.9
0.2,11.8,16.8977147575669,4.97648566969706,-0.00413979419790333,1,14.8,29.9
0.233333333333333,11.8,17.063528098494,4.97230978036584,-0.00417588933122204,1,14.7027777777778,29.9
0.266666666666667,11.8,17.2292017943893,4.96810847105553,-0.00420130931030815,1,14.6111111111111,29.9
0.3,11.8,17.3947351325064,4.96388939262275,-0.00421907843277847,1,14.525,29.9
0.333333333333333,11.8,17.5601276170202,4.95965802839236,-0.00423136423039949,1,14.4444444444444,29.9
0.366666666666667,11.8,17.7253789075748,4.95541830829244,-0.00423972009991047,1,14.3694444444444,29.9
0.4,11.8,17.8904887752388,4.95117304903021,-0.00424525926223307,1,14.3,29.9
0.433333333333333,11.8,18.0554570709351,4.94692426953351,-0.00424877949670321,1,14.2361111111111,29.9
0.466666666666667,11.8,18.2202837028143,4.94267341695966,-0.00425085257384605,1,14.1777777777778,29.9
0.5,11.8,18.3849686200364,4.93842152859998,-0.00425188835968093,1,14.125,29.9
0.533333333333333,11.8,18.5495118011469,4.93416934785826,-0.00425218074171951,1,14.0777777777778,29.9
0.566666666666667,11.8,18.7139132457448,4.92991740734792,-0.00425194051033717,1,14.0361111111111,29.9
0.6,11.8,18.8781729685112,4.9256660884612,-0.00425131888672592,1,14,29.9
0.633333333333333,11.8,19.0422909949291,4.92141566410698,-0.00425042435422096,1,13.9694444444444,29.9
0.666666666666667,11.8,19.2062673582159,4.91716632940257,-0.00424933470440969,1,13.9444444444444,29.9
0.7,11.8,19.3701020971241,4.91291822373206,-0.00424810567050482,1,13.925,29.9
0.733333333333333,11.8,19.5337952543655,4.9086714466029,-0.0042467771291621,1,13.9111111111111,29.9
0.766666666666667,11.8,19.697346875482,4.90442606903452,-0.00424537756837751,1,13.9027777777778,29.9
0.8,11.8,19.8607570080352,4.90018214171998,-0.00424392731454049,1,13.9,29.9
0.833333333333333,11.8,20.024025701027,4.89593970085411,-0.00424244086587322,1,13.9,29.9
0.866666666666667,11.8,20.1871530044831,4.89169877227714,-0.00424092857697023,1,13.9,29.9
0.9,11.8,20.3501389691551,4.88745937440855,-0.00423939786859417,1,13.9,29.9
0.933333333333333,11.8,20.5129836463066,4.88322152031991,-0.00423785408863342,1,13.9,29.9
0.966666666666667,11.8,20.6756870875607,4.87898521920242,-0.00423630111749507,1,13.9,29.9
1,11.8,20.8382493447895,4.874750477414,-0.00423474178841676,1,13.9,29.9
1.03333333333333,11.8,21.0006704700359,4.87051729923733,-0.00423317817667179,1,13.9,29.9
1.06666666666667,11.8,21.1629505154572,4.86628568743861,-0.00423161179871645,1,13.9,29.9
1.1,11.8,21.3250895332844,4.86205564368688,-0.00423004375173441,1,13.9,29.9
1.13333333333333,11.8,21.4870875757937,4.85782716887171,-0.00422847481516975,1,13.9,29.9
1.16666666666667,11.8000018042507,21.6489446952842,4.85360026577247,-0.00422690309924167,1,13.9,29.9
1.2,11.8000133997302,21.810660944019,4.84937495659372,-0.00422530917874564,1,13.9,29.9
1.23333333333333,11.8000417279213,21.9722363739802,4.8451512701129,-0.00422368648082116,1,13.9,29.9
1.26666666666667,11.8000908183326,22.1336710365455,4.84092921228007,-0.00422205783283225,1,13.9,29.9
1.3,11.800162263041,22.2949649823802,4.83670876333672,-0.00422044894334572,1,13.9,29.9
1.33333333333333,11.8002558191507,22.456118261631,4.83248989061422,-0.00421887272250387,1,13.9,29.9
1.36666666666667,11.8003700095072,22.6171309243111,4.8282725630361,-0.00421732757812165,1,13.9,29.9
1.4,11.8005026415439,22.7780030207019,4.82405675989321,-0.00421580314288317,1,13.9,29.9
1.43333333333333,11.8006512105882,22.9387346016379,4.81984247283303,-0.00421428706018467,1,13.9,29.9
1.46666666666667,11.8008131581591,23.0992388846924,4.81041976991757,-0.00942270291546077,1,13.9,29.9
1.5,11.8009860132849,23.2592561625389,4.79062312426073,-0.0197966456568412,3,13.9,29.9
1.53333333333333,11.8011675014554,23.4184116031092,4.75871054720761,-0.0319125770531157,3,13.9,29.9
1.56666666666667,11.8013556648685,23.5763591554074,4.7181507942529,-0.0405597529547093,3,13.9,29.9
1.6,11.8015489565031,23.7328683934775,4.67241258564533,-0.0457382086075677,3,13.9,29.9
1.63333333333333,11.8017462257705,23.8877380378814,4.61977611535571,-0.0526364702896247,3,13.9,29.9
1.66666666666667,11.8019466835579,24.0407381850951,4.56024383386498,-0.0595322814907302,3,13.9,29.9
1.7,11.8021499516579,24.19172511909,4.49898453801916,-0.0612592958458178,3,13.9,29.9
1.73333333333333,11.8023560376965,24.3406703622956,4.43774379412892,-0.0612407438902389,3,13.9,29.9
1.76666666666667,11.802565174106,24.4875458447612,4.37480052753062,-0.062943266598305,3,13.9,29.9
1.8,11.8027776400793,24.632237060929,4.30668964470613,-0.0681108828244827,3,13.9,29.9
1.83333333333333,11.8029936937643,24.7746004805614,4.23513456351114,-0.0715550811949957,3,13.8991319444444,29.9
1.86666666666667,11.8032135208633,24.9145213190547,4.16013644119751,-0.0749981223136329,3,13.8965277777778,29.9
1.9,11.8034371328393,25.0518851960746,4.08171822419847,-0.0784182169990322,3,13.8921875,29.9
1.93333333333333,11.8036643549008,25.1866064738612,4.00158138198496,-0.0801368422135127,3,13.8861111111111,29.9
1.96666666666667,11.8038948565898,25.3186569543166,3.92147075092211,-0.0801106310628463,3,13.8782986111111,29.9
2,11.8041280866864,25.4479801242374,3.83794268162031,-0.0835280693018086,3,13.86875,29.9
2.03333333333333,11.8043633579945,25.5745194951913,3.7544423368208,-0.0835003447995026,3,13.8574652777778,29.9
2.06666666666667,11.8045999795714,25.6982760042301,3.67097023674977,-0.083472100071035,3,13.8444444444444,29.9
2.1,11.8048372533378,25.8192506003894,3.58752674933095,-0.0834434874188168,3,13.8296875,29.9
2.13333333333333,11.805074525958,25.9374442401809,3.50411212038169,-0.0834146289492632,3,13.8131944444444,29.9
2.16666666666667,11.8053112223755,26.0528578843576,3.42072649312262,-0.0833856272590681,3,13.7949652777778,29.9
2.2,11.8055468590373,26.1654924956042,3.33736992304965,-0.0833565700729659,3,13.775,29.9
2.23333333333333,11.8057811691344,26.2754355080528,3.25923058728354,-0.0781393357661115,3,13.7532986111111,29.9
2.26666666666667,11.8060141430446,26.382889515839,3.18802988563011,-0.0712007016534333,3,13.7298611111111,29.9
2.3,11.80624598649,26.4881435506343,3.12723260931819,-0.0607972763119209,3,13.7046875,29.9
2.33333333333333,11.806476982263,26.5914869512699,3.07339245494026,-0.0538401543779328,3,13.6777777777778,29.9
2.36666666666667,11.8067074380765,26.6931799236794,3.02820772822215,-0.0451847267181078,3,13.6491319444444,29.9
2.4,11.806937725839,26.7934826002611,2.9899757464015,-0.0382319818206449,3,13.61875,29.9
2.43333333333333,11.807168133189,26.8925689282452,2.95522811818206,-0.0347476282194452,3,13.5866319444444,29.9
2.46666666666667,11.8073985446215,26.9903530087718,2.91184253945826,-0.0433855787237971,3,13.5527777777778,29.9
2.5,11.8076282419242,27.0864026638913,2.85116438364748,-0.060678155810777,3,13.5171875,29.9
2.53333333333333,11.8078560372896,27.180055397617,2.76802873744774,-0.0831356461997452,3,13.4798611111111,29.9
2.56666666666667,11.8080809456463,27.2708217471933,2.67798171720295,-0.0900470202447878,3,13.4407986111111,29.9
2.6,11.8083022683286,27.358442698079,2.57930388608473,-0.0986778311182199,3,13.4,29.9
2.63333333333333,11.8085188915269,27.4425154500378,2.46508785376151,-0.114216032323221,3,13.3574652777778,29.9
2.66666666666667,11.8087292656946,27.5224934324223,2.33361547106881,-0.131472382692704,3,13.3131944444444,29.9
2.7,11.8089315657579,27.5977725773288,2.18317973692286,-0.150435734145951,3,13.2671875,29.9
2.73333333333333,11.8091238459952,27.6677596994741,2.01637506187952,-0.166804675043337,3,13.2194444444444,29.9
2.76666666666667,11.8093043803414,27.732022496713,1.83988408653976,-0.176490975339757,3,13.1699652777778,29.9
2.8,11.8094715774833,27.7902200755328,1.65251912075597,-0.187364965783789,3,13.11875,29.9
2.83333333333333,11.8096238079713,27.8419934443739,1.45448961997736,-0.198029500778616,3,13.0657986111111,29.9
2.86666666666667,11.8097596752802,27.8870766938179,1.25117812183357,-0.20331149814379,3,13.0111111111111,29.9
2.9,11.8098782959426,27.925411736323,1.04967266165906,-0.201505460174503,3,12.9546875,29.9
2.93333333333333,11.8099790858429,27.957032947057,0.848479447381934,-0.20119321427713,3,12.8965277777778,29.9
2.96666666666667,11.8100616612384,27.9820130638424,0.651299747605753,-0.197179699776181,3,12.8366319444444,29.9
3,11.8101258898259,28.0004854724454,0.458159015512995,-0.193140732092759,3,12.775,29.9
